Review
2 akunku di suspend tanpa alasan setiap simpan gambar muncul pop up dari bawah untuk opsi bagikan ke teman salah pencet dikit auto ke kirim dan gambar yg ke kirim pun ga bisa di hapusgg emang ni app  perbaiki tuh ui ga nyaman bgt 
untuk compliment ku sebelumnya emang udah pihak pinterest nya benerin kayak bug dan semacamnya tapi sekarang ni aplikasi kayak berat gitu emang sih di update terbaru nya bilang lebih cepat dan sebagainya tapi nyata nya gak gitu sekarang unduh 1 gambar kadang lumayan lama searching sesuatu juga jadi lemot apa lagi kalo di tumpuk sama apk kayak lagi main musik atau balas pesan tambah lemot semoga di benerin aja 🙏
mohon diperbaiki ya tombol buat carinya byk bgt bug disitu gabisa nyari ap yg kita mauaku aja gabisa nyari apa mau pp cp sama temen eh tba bug gabisa cari apa layarnya lgsg abu sama tulisan yg kita cari ada di bawahtolong diperbaiki yaa saya jadi susah untuk cari profildll dan di hp teman saya juga giturusak pinterestnyaa tolong bgtt diperbaikin🙏
sebenarnya inii udaa bagus banget tapi ada fitur yang mungkin beberapa orang juga merasakan kalau fitur ini harus ada 1menambahkan fitur simpan vidio agar tidak usah buka chrome lagi 2 sediakan fitur terakhir dilihat agar orang yang kelupaan ia ingin menyimpan apa tapi bisa di liat di fitur  terakhir dilihat  dan menurut saya juga kurang kan ya bug¹ yang lain nya juga terimakasih 💗🙏🏻
aku suka banget sama pinterest jujur pinterest itu cara aku menghilangkan rasa stress di barengin lagu tapi kenapa sekarangsekarang saat aku pake lagu selalu langsung ke tunda menurut ku ini ngeganggu banget bug kah tolong di perbaiki aga kecewa si asli
ribet klo mau simpan di dua papan sekaligus harus bolak balik saranku kasih pilihan centang aja biar bisa 23 papan yg tersimpan fotonya juga pencariannya kadang ga nyambung yg dicari a yg muncul b maaf dan mohon dimengerti 🙏🏼
kerenn apk ini multifungsi banget buat nyari foto video ataupun template maaf banget dev kenapa ya pas mau cari ide itu gabisa di caritelusuri ya tolong banget ya segera diperbaiki dev jadinya saya tidak bisa mencari foto yang saya mau saya mohon sekali kepada developer pinterest agar segera memperbaiki bug atau apapun itu soalnya saya liat pada akun di apk 🎶 ada yang seperti ini juga jadi saya harap dapat diperbaiki terimakasih sebelumnya buat developer nya 🙁😄🙏🏻
sejak pemakaian lama saya suka memakai aplikasi ini seiring berjalannya waktukenapa apk ini sekarang terdapat bug terutama di pencarian ketika mencari sesuatu itu kenapa tidak keluar gambarfoto apa apa mencari pun harus dibagian beranda saja tolong developer agar diperbaiki
bagus bgtt ini apk😍 ya walau vidio vidio nya gak bisa diambil 😔 tapi gak papa kok ini juga bisa buat ambilbuat gambar buat produk kacamata atau apa kek juga bisaa d tapii ini juga bisa nyari casing wallpaper icons dan lain lain nya kalau kita lagi males gambar mesti nyari qode qr atau pose gaya buat gambar 🤩 suka bgtt sihh 😭 bisa buat liat hal² kocak juga 🗿 pokok nya pinterest paling the best deh 
aplikasinya sudah bagus sangat membantu tp lebih baik jika ada untuk penghapusan fotovideo yg kita simpan catatan udh dari kemarin lalu kok loading terus y padahal udh pake kuota sama wifi hasilnya tetap sama lg ada kerusakan kah
banyak bugnya dulu pinterest bisa diluncurkan bareng dengan spotify sekarang setiap ada video sedikit saja spotify saya langsung berhenti total pengalaman pinterest makin buruk sial
tolong lah ini habis di update knp pencarian nya malah eror 🥲 aku yg mau nyari2 refrensi jd susah banget karna pencarian nya eror padahal wifidata ku aman2 aja jaringan nya lebih nyaman pin yg dulu
dev tolong diperbaiki saya sudah menemukan banyak sekali bug yg mengganggu 1pin gak bisa disimpan 2pin slide gak bisa digeser 3gambar pin gak muncul 4pas ngesearch sesuatu sering gak ada 5gak bisa ngepost padahal jaringan bagus 6pas ngepost komentar nya gabung sama punya orang yg punya gambar post yang sama 7 layar sering blankhitam 8 saat post tampilan pinproduk serupa tidak ada ini mohon diperbaiki
bagus bgt sihh apk nya bisa buat cari referensicari ppwalpeper sama gambar lain nya tapi minus nya banyak orng² yg pake foto pin buat nipu atau buat kenalan lebih tepatnya hati² aja klo semisalnya ada yg kirim foto wkwk😅 bisa di cek dulu dehh
aku suka banget aplikasi ini jadi bisa mempermudah sesuatu contohnya mencari foto buat cerita bagi ku ini penting nya buat orang yang punya capcut ya sedangkan aku gak punya capcut jadi tidak terlalu juga cocok buat cari foto profil dan wallpaper assalamualaikum semua nya mohon maaf jika ada salah bicara
tolong beneri fitur searching nya setiap kali mau search sesuatu malah ga bisa lambang search nya pindah ke tengah dan error padahal sudah uninstall dan download ulang
ini pin kok eror terus ya semenjak update masalahnya itu waktu pencet postingan gak bisa lihat deskripsi judul icon pengguna gitu disemua postingan bahkan postingan ku sendiri☹️ tapi temenku sih okeoke aja kayak biasanya ya masih bisa lihat deskripsi dll apa ini eror nya berlaku ke aku doang gak adil banget tolong diperbaiki secepatnya 🙏🤍
aplikasinya udah bagus tapi terlalu banyak konten 18 yang bertebaran terutama pas saya search tentang 3d model karakter cewekdan anatomi tubuh giliran saya like dan save malah akun ku yang ditangguhkankalo gitu ceritanya ya blokir atau seenggaknya hapus lah postingan orang² yang kayak begitu biar adildan untuk yang lainnya aplikasi ini udah bagus banget
aplikasi nya berguna tapi untuk developer boleh kah saya meminta fitur pengecualian ai pinterest berguna buat referensi gambar makalah kesenian saya namun gambar yg harusnya karya asli tertutup oleh karya robot saya kesulitan mencari gambar yang sesuai dengan materi makalah saya saya berharap dapat di aplikasikan
bagus lah y buat cari² inspiration and good idea lainnya bisa utk tutorial cooking ft wallpaper ft idolorgdllfashionmakanan yang lucu² juga adayg penting klu mau bermanfaat pinterest nya cari yg menurut kita buat ngilangin gabut dan bikin imajinasi jugathanks pinterest
pinterest sekarang isinya gambar ai semua sebenarnya saya pribadi tidak terlalu mempermasalahkan jika pada ilustrasi atau desain tersebut mempunyai tandastempel dibuat dengan ai atau tambah sekalian informasi platform pembuatan prompt dan hal teknis lainnya
ini bagus saya bisa ngambil mentahanbase untuk video saya agar keren tetapi sebagian foto yang kita perlu g bisa buat di unduh bisa nya di simpan dan untuk video saya butuh banget green screen nya tetapi ga bisa keunduh video nya mau rekam layar pun susah gaada lagunya mohon di perbaiki ya biar bisa unduh video saya kasih bintang 5
aplikasi ini bagus banget semua lengkap saya cari sesuatu langsung ada banyak pilihangambarnya bisa ada di walpaper berandamau tak kasih bintang 5 tapi masih ada bug di pin widgetnyawidgetku gak ada gambar yang aku pin yang ada cuma ada tulisan tidak dapat menambahkan widget sudah kucari di googleyoutube gak ada solusinya tolong diperbaiki bugnya nanti kalau sudah kukasih bintang 5
pin sekarang kenapa ya gua mau cari gambar di sana ga bisa loading padahal jaringan gua bagus dari 3 hari lalu juga gitu alhasil undowload terus habis itu download lagi budrek gua lama tolong ya pin segera di perbaiki
apknya sangat bagus saya menjadi sangat mudah untuk mencari foto foto yang saya inginkan tapi menurut saya bisa tolong tambahin fitur untuk menyimpan video tidak agar kalau ingin mengambil videonya tidak perlu bolak balik ke chrome
bagus semua gambar di sediakan bahkan yang di luar pikiran tapi tolong mohon untuk lebih bisa memilih dan memblokir gambar gambar yang berunsur pornografi karna terlihat semakin kesini keamanan nya kurang saya mohon tolong tingkatkan sistem keamanan nya terkait gambar gambar pornogragi agar apk ini tidak tercoret jelek terimakasih
ada bug ngeselin bgt jdi gabisa nyari gambar yg aku mau setiap mau nyari gambar nih ya search barnya melebar gitu gabisa nyari pfp deh 
aplikasi sudah bagus tapi kembalikan lagi fitur geser samping untuk melihat gambar selanjutnya yang ingin dilihat jadi gak bikin ribet pengguna harus kembali lalu tekan gambar yang lainnya percuma dong kalau update tapi fitur yang bikin memudahkan pengguna dihapus agak kecewa sih😔
aku suka sama apk ini sering saya gunakan tapi update kali ini kok bikin pinterest jadi berat  lemot ya bukan karna internet saya tapi setiap aku buka pin loading nya lama bangetttt tolong diperbaiki segera soalnya sangat mengganggu 🙏
tlong developer pinterest saya jdi hilang²an fotonya saya gatau kenapa semenjak di update jadi begini tapi untuk fitur dan kegunaan lainnya masih normal tapi hanya saja ketika saya pergi ke akun orang dan mau download fotonya saya lihat di ikon tulisan dibuat foto yg keluar mlah foto lama padahal disimpan nya bru saja dia update ketika saya tekan yang disimpannya foto terbarunya hilang tlong ini di perbaiki saya sgt membutuhkan pin untuk keseharian saya mohon bantuannya ya ty
permisi pinterest saya ingin bertanya setiap saya membuka aplikasi pinterest saya ingin mencaricari si karakter a kemudian saya cari foto yang saya cari si karakter a nya malah gak nongol terus kaya ngecrash gitu ada apa ya dengan aplikasinya saya mohon perbaiki lagi wahai pinterest ku 🙏🏼👨🏼‍🦲
jujur capek sama pinterest ku yang tiba² penulisannya di bawah yang gak kayak biasanya capek harus download uninstall mulu tolong di perbaiki tapi pinterest ini bagus dan keren cuman itu aja sih
nyesel update  sebelum update ada tanda mana yang gif  tapi setelah update jadi gaada tanda gif nya jadi susah bedain mana yang gif mana yang foto harus teken satusatu biar bisa tau itu gif atau cuman foto kalo bisa tolong kembalikan tanda yang tandain itu gif ya
ih kesel banget deh sama apk nya tapi bagusssss buanget cuma ya aku kasih 4 bintang aja dulu kalo bagus ya 5 bintang sih alasan aku kasih bintang 4 tuh ya karena pas aku mau login harus update dlu pas mau update malah ngarah ke play store di suruh download apk pas udh di download eh mlh masih ga bisa
mohon mimin pinterest perbaiki bug yang sangat meresahkan ini soalnya pas saya seadch tidak muncul apa apa hanya muncul tulisan yang saya search mohon perbaiki error ini gara gara error ini saya harus hapus dan download ulang pinterest nya
awal aku pake pinterest emang bagus tapi sekarang kalo aku mau nyari ide malah tulisan yang aku cari jadi lebar trs ga ada ide yang aku mau kosong cuma ada tulisan ide aku doang ini kenapa ya kalo memang di suruh update ga ada tulisan update
di hp ku aplikasinya kurang bagus karna kolom pencarian nya sering ganti jika uninstall lalu install kembali baru bisa kolom pencarian bisa digunakan
untuk aplikasi semuanya sudah bagus saran saya tambahkan fitur buat lihat gambar atau foto yang kita like atau sukai saran saya cuma segitu semoga di lihat sama developernya
sebenernya udah bagus tapi setelah dipakai beberapa minggu mulai ada kesalahan waktu mencari video dan foto di kolom pencarian malah gk bisa padahal udah bagus banget
apaan sih padahal udah ku kasih tanggal lahir aku yang asli masa gak bisa giliran pake yang gak asli juga gak bisa gimana sih tolong nya di perbaiki lagi ini karna aku butuh pinterest buat menggambar please aku capek nahan emosi gara gara ini mana di bulan puasa bisa bisa batal puasa ku gara gara ini doang jadi saya mohon ke min tolong perbaiki ini aku capekk tau gak 😭😭🙄🙄😤
pin skrg kacau banyak poto video slur bebas berkeliaran tanpa disaring dulu  plus kalo dah ketuk simpan gambar mana sering ada random langsung kirim ke dm juga lagi kalo maen asal pencet parah 🤦🏻‍♂️
pinterest memang aplikasi yang sangat berguna apalagi untuk pelajar tapi kenapa tidak bisa meng save video jadi menurut ku pinterest khusus foto and video itu dijadikan satu udh segitu aja sih 
aplikasi ini sudah bagus tetapi ketika mau menyimpan atau mendownload itu agak lemot tolong ya pinterest di perbaiki biar tidak lemot lagi saat mendownload atau menyimpan video atau foto 🙏🙏
setiap saya ingin mencari sesuatu di pencarian bukannya ngasih foto malah bug gitu saya sudah coba berkalikali untuk dowload ulang tapi sama saja
gue kasih bintang 1 karna gua udah login berkali kali gk bisa masuk katanya suruh masukin tanggal lahir aslipas udah dimasukin melah muncul tulisan  ups mungkin anda tidak memenuhi syarat untuk masuk ke pinterest pas udah gua ulangin lagi tetap aja😠😠😡😡😡😡😡
baguss banget apk ini bisa buat aku lebih gampang cari referensi kalo mau gambaraku ambil beberapa mentahan gambar juga disini apalagi kalo ada meme gitu wkwwk sukak
bagus tapi yaa akhir akhir ini kok pas nyari topik di pencarian nggak muncul yang dicari malah ngelag tolong diperbaiki dev salam sigma mas
maaf bngt tapi masa ini baru download akun ku secara tiba² di tutup oleh apk ya padahal secara normal aku tidak pernah sekalipun meminta akun di tutup mengapa begitu tolong buat developer nya🙏 itu kenapa ya kok bisa seperti itu
inspirasi banget buat aku tapi tolong perbaikan nya ya karna tiap search gambar nya kolom search nya selalu ada ditengah jadinya harus uninstall lagi buat search 🙏
ada bug saat mencari gambarsaat dicari keyword nya gk ada gambarnyamohon diperbaiki
aplikasi nya gak stabil kecepatan koneksi internet sudah cepat bahkan untuk mendownload file yang berukuran 1gb an bisa selesai dengan cepat namun ketika didalam aplikasi malah gak muncul gambar apapun yang muncul cuma gambar dari iklan seperti shopee🙏
saya memiliki cukup banyak pin tapi ketika saya mencari pin yang saya inginkan saya terpaksa harus men scroll hingga ketemu dan itu cukup melelahkan mungkin pihak pengembang bisa menambahkan fitur mempermudah scroll yang hanya cukup ditarik semoga tersedia di next update
pas lagi butuh mentahan buat ngedit malah ups jaringan anda tidak stabil padahal buka aplikasi lain lancar aja tolong di perbaiki atau kasih saran capek hapusdownloadhapusdownload terus atau emang dari servernya yg ngelag
aplikasi ini sangat membantu kita untuk menemukan beragam ide banyak sekali foto foto aesthetic tips tips ataupun rekomendasi yang berguna template dll yang perlu ditingkatkan yaitu tolong supaya pengguna dapat mengunduh video tanpa harus mendownload di website karena mungkin agak memakan waktu jika harus lewat website
aku suka aplikasi ini tapi tolong perbaiki karna pas saya mau liat gambar di pinterest tiba tiba di suruh untuk membuat akun padahal saya sudah buat nya jadi tolong perbaiki dan saya sudah memasukan tanggal lahir saya yg sesuai tapi tidak bisaaa 😭
udah lama pakai pinterest bahkan bisa dibilang saya selalu bergantung sama ni aplikasi tapi kenapa yaaa sekarang pinterest kalo mau nyari sesuatu ga muncul apa yang dicari malahan keluar tanda  tolong dong diperbaiki padahal udah bagus bangett😿 mana akunnya udah di buat aesthetic mau di hapus sayang bangett
jujur apk nya bagus banget ya  tapi ini aku download lagi karena apk nya bug apalagi waktu saya restart hp apk nya masih bug juga jadi untuk pihak yg mengelola apk ini saya mohon tolong diperbaiki apk nya 👍🏻👍🏻
enak sih make ni apk tapi masalah nya pas gua lagi nge search tibatiba gabisaloading kayak hitam aja tolong di perbaiki
dulu aku sempet download ini lalu malah sering ngebug keluar² sendiri itu yang bikin aku nggak nyamanapalagi pas lagi cari apa gitu kekmalah keluar sendiri pas masuk lagi malah keluar lagi tolong banget ya diperbaiki pinterest
aplikasi ini lumayan bagus karna aku orang nya suka banget nyatat jadi aku cari catatan di pinterest dan woww banyak banget pilihan dan menarik semua  selain itu di pinterest juga bisa liat vidio jadi selain lihat di tt dan yt aku juga bisa liat di pinterest 🥰🥰😘
heee knp gua ga bisa masuk ke pinterest ha padahal gua udah masukin tanggal lahir gua bulan lahir gua tahun lahir gua tapi kenapa ga bisa ha balas komentar gua gajelas ini aplikasi ga niat kah lolot🤣🤣 gua kasih bintang 1 aplikasi lu klo brani bales komentar gua
aplikasi ini sangat bagus bisa cari spt wallpaper reff gambar dll tapi tolong jika bisa tambahkan terakhir dilihat karena saat saya mencari reff gambar dan belum sempat saya simpan jika saya mencari gambar tsb itu lagi itu akan kehilangan jejak gambar tsb
sejauh ini menurutku udh bagus ya ga ada masalah tpi bisa tambahin fitur ga kyak video bisa disimpen di galeri ga harus download dulu di chrome trs ada fitur terakhir dilihat kadang aku nemu fotovideo tpi lupa ga kesimpen waktu mau cari lagi susah
ini pinterest bagus tapi waktu lagi scroll scroll nyari setup tiba tiba ada kesahalan gambarnya ga muncul searching juga gabisa akhirnya uninstall pas di install lagi malah gabisa login pake email kah google ataupun masuk lewat facebook dengan keterangan kami sedang mengalami masalah coba lagi  udah di tunggu berhari hari ttp aja gabisa
apk yang sangat berguna cari foto yaa di pinterestt baguss banget suka tapi emang kadang ada ajaa foto yang aneh untung bisa di ilangin   tapi tetap thank you pinterest
aplikasi nyaa bagus bangetttt kalo mau nyari wallpaper foto pemandangan dan lain lain gak perlu ribet tinggal buka pinterest ketik cari ketemu aplikasinya berguna bangettt 😘👌
aplikasi ini buagusss pollll tapiii akuuu mohonnn banget untuk bisa unduh vidio tanpa watermark dan sekarang kenapa ga bisa donwload semua picture nanti aku kurangin bintangnya kalo selama 1 bulan ga didenger terus🙏
aplikasi nya bagus banget aku suka pas aku ga punya email aku ambil foto nya di google trs aku pernah liat pinterest di google itu ide nya bagus bagus banget sekarang aku udah punya email makanya aku download
apl ini udah sangat membantu dan fitur fitur yang ada sudah lumayan banyak dan ini sangat bagus untuk ada yang ingin mencari inspirasi atau hanya menyimpan foto yang anda miliki ada satu kendal ya itu masalah pelanggaran foto yang di nonaktifkan seharusnya yang terkena pelanggaran hanyalah pengupload pinfoto menurut saya ini sangat merugikan karena bisa saja akun yang bukan pengupload terkena banned jadi saran saya pin yang terkena pelanggaran di hapus saja dan pengupload pin kena sangsinya
apknya berguna kalo kita cari gambar apapunbisa tugas skull dll banyak pilihan tpi menurutku adain simpan vidio buat ga bolak balik ke chrome jadinya ribet
aplikasi uda bagus dan menginspirasi buat nambah ide sbagai contoh tuk kita perbarui dengan ide sendiri di rajutan gak ngambil ide orang yang cuma lihat caranya tapi kenapa kita cuma menyimpan foto yang di sukai di pinterest di anggap pelanggaran padahal belum tentu kita menyebarkan atau mengambilnya hak cipta miliknya yah mohon pihak pinterest di selektif lagi kecuali kita memposting foto atau video bolehlah kena sanksi pelanggaran tanpa izin tapi menyimpan apa salah sedikit kecewa sih😔
aku post art aku di sini dan ada yang tracejiplak gitu aku coba report tapi gambarnya gak kunjung di band hapus gitulah malah katanya gak ada yang salah dengan postingan si penjiplak art aku tadi kecewa sih art aku di jiplak gitu aja giliran di report malah gak bisa sebenarnya bagus sih aplikasi ini cuma ya itu aja
kalau tidak terima gambar gambarnya dijadikan papan atau pin di pinterestsaya sarankan jangan gunakan aplikasi inikarena sudah pasti para pengguna aplikasi ini ada yg menggunakan gambar gambar anda untuk dijadikan papan atau pin di pinterestjadi kalimat simpelnya sih ga usah bikin ribet pinterest deh
ini aplikasi bagus si aku cari ide sektch anatomy gambar orang pasti ada tapi kau kasi notifikasi jan ide anatomy cwe n4ked lah tik klo iya ngasi ide kasi aja sekedar sketsa aja susah jaga iman jadinya 😭 atau kasih batasan notifikasi yang muncul gak ada fitur ini kecewa si
sebenarnya aplikasinya bagus cuman seringkali error salah satunya pin saya yang padahal tdk melanggar hukum atau aturan di tahun 2022 dan sekarang terjadi lagi mohon jika ada seperti ini tolong direvisi dulu jangan asal meninjau bahwa pin saya melanggar aturan
bagus aku jadi bisa berkreatif dan membuat wallpaper tetapi ketika aku membuat kolase di bawah nya tidak ada teks jadi aku sekarang jarang membuat wallpaper karena tidak ada teks
saya sangat menghargai aplikasi ini karena bagi saya aplikasi ini sangat tidak terlalu boros kouta cuma liat liat foto dan video singkat hasil karya milik orang lain secara keseluruhan sangat bagus lah👍
hobi ku kan menggambar nah aku lagi cari referensi gambar tuh kayak di yt tt atau google nah cuma ak tuh kayak kurang suka temenku saranin buat download pinterest aja pas ku download bagus banget referensi gambarnya kiyowo dan kawaiinee mangattt ya developernya pinterest
saya sangat puas menggunakan apk ini karena banyak memberikan vidio  gambar dan berbagai info lain nya yang menarik sehingga saya merasa nyaman menggunakan apk ini dan ingin melihat lebih lanjut perkembangan apk ini sekian dan terimakasih untuk aplikasi nya
saya download ini udh beberapa kli tpi saya ga bisa buat akunnya padahal sudah benar cara cara nya tpi ttp ga bisa saya udh 6 kli download ulang buat bikin akunnya tpi ga bisa bisa jadi tolong perbaiki lgi ya
assalamualaikum warahmatullahi wabarakatuh mohon maaf kami dari pengguna setia ap pinterest ingin menyampaikan keluhan akhirakhir ini banyak sekali penurunan updated tahun ini karena semua hasil gambar tidak sebagus tahun lalu karena patahpatah kami hanya pengguna hanya menyampaikan demikian informasi yang kami sampaikan terimakasih 🙏
sy sudah bertahun2 menggunakan aplikasi ini tp sangat disayangkan sekarang selalu muncul video pendek adegan dewasa dr sponsor aplikasi drama sangat2 tidak patut sekelas pinterest sponsor nya iklan seperti ini dan tidak bs di remove jd mohon maaf sy ksh bintang 2
ini aplikasi udah bagus banget sih buat nyari ide atau referensi gitu😁 cuma ya masa scroll dikit nemu bokep tolong di kondisikan lagi gue cakep ngereport mulu tapi gak ada perubahan🙄
ini udah bagus membantu untuk mencari sesuatu sesuai kreativitas tapi terkadang ada bug nya setiap mau mengunduh foto selalu bug tapi udah termasuk bagus kok
sekarang loading nya lama bahkan buat unduh gambar juga padahal sinyal dan data bagus mohon di perbaiki seperti dahulu
aku jadi bisa download gambar sepuasnya tanpa bayar dan tanpa menunggu waktu lama wajib buat di download asik banget di sini sampai aku nemu gambar yang buat stiker itu aku print jadiin stiker jadi aku punya banyak uang buat beli yang aku mau ini aplikasi aku rekomendasiin buat kalian ya👍🏻
aplikasi paling jelek banget login gk bisa di non aktifkan terus minta buka non gk bisa pas bikin aku baru lagi disuruh masukkan tanggal lahir pas di masuk kan gk bisa serba salah aplikasi jelek banget gblok
app nya bagus banget sihh tapi ini harus masukin tanggal lahir tapi salah teruus gaada yg benarr jadi tolong smua tanggal diperbolehkan yaakatanya suruhcocokin umur ato tahun dan tanggal  aku coba masukin tapi salah dan aku coba yg lain juga salahjadi mohon semua tanggal diperbolehkan yaa saya dulu pakai nggak ada ginian jadi aku belum pake ini pinterest gara gara tanggal salah semuatolong dongg ini mana yang benar
gua suka banget si kalo cari cari ide kreatif di pinterest tapi kadang ni pin suka ngelag sekarang aja pinnya gabisa di buka jadi harus gua hapus dulu trus gua download lagi baru bisa kebuka
aku suka banget sih aplikasi pinterest soal nya aku banyak dapat gambar ² lucu keren kece dan juga aku jadi dapat tshirts roblox yang lucu²banget pokoknya aplikasi kasi ini bagus banget aku suka banget
waoowwww applikasi ini sangat bagus bisa membantu saya kannn hobinya menggambar jadi applikasi ini coba untuk aku applikasi ini juga bisa mengedit foto saya suka applikasi kasih ini
tolong bisa tidak kalau setelah mengunduh gambar jangan menampilkan opsi bagikan ke kontak karena secara nggak sengaja bisa mengirim foto ke seseorang dan nggak ada opsi buat unsend pesan setidaknya tolong ditambahi fitur membatalkan pesan🙏🙏
aplikasi ini udah baguss dan recommended banget untuk cari referensi sebuah gambar tapi kenapa setelah di update jadi suka error dan ngebug gitu ya terkadang pin yang sudah di simpan ke papan khususnya tapi ga masuk dan berujung jadi hilang semua pin yang sudah di simpan tolong di atasi dan di perbaiki masalah keseringan error dan ngebug ini ya okay udah ini aja semoga kedepannya pinterest tidak mengalami hal tersebut lagi ya thank you
tambahkan fitur video singkat dan bisa di savedownload dan pisahkan antara gambar dan videonya nanti bintang saya tambah jika fitur sudah ada dan yang setuju like di karenakan fitur download video sudah tersedia saya tambah bintangnya sesuai janji saya semoga kedapan semakin lebih mudah lagi 
tiap kali buka pinterest selalu aja bikin lupa waktu 😂 secandu itu ngeliat ide² bagus yg bikin makin terinspirasi tapi pas di lakuin malah g sesuai bayangan 🤣
secara keseluruhan aplikasi ini sudah sangat bagus banyak orang menyukai nya tapi untuk saya ada sedikit perbedaan dimana ketika saya ingin membuat widget untuk ditampilkan di homescreen hp saya bagaimana bisa tidak bisa muncul dulu untuk menampilkan widget tersebut tidak ada kendala sama sekali tetapi setelah saya update barubaru ini barulah muncul masalah kendala tersebut saya ingin solusi untuk aplikasi bagus ini tolong developer perbaiki masalah ini biarkan saya membuat widget
berguna banget buat cari gambar sesuatu yang aesthetic tutorial ini itu dan lainnya banyak sekali❤️💓
kenapa pas aku lagi search malah gak bisa cuman muncul text aja dan tombol panah dan pas dipencet malah kembali lagi tolong atasi masalah ini huhuhu aku mau cari foto malah gak bisa 😡😡😡😡😡😡😡😡😡😡😡😡😡🤬😡🤬😡🤬😡🤬😡🤬😡
bagus sih tpi malesnya aku kena bug gbisa nyari gt misalnya  jay  dan gbisa bukannya kasar tp smua tuh putih gd tulisannya anehh kan yaa tolong di perbaiki
aplikasi nya nih udh baguzz bgttt tapi ada kekurangan dikit gabisa unduh vidionya tlg yaa diperbaiki lg jdi bisa diunduh arigatouuu
kenapa sih akhir akhir ini crash mulu udah search ga muncul apa apa apapun keyword nya ditulis tidak ditemukan sampe re install 2x di perbaiki dong
padahal sebelumnya aman aja tapi buat searching selalu ngebug udh reinstall berkali2 loh masih ttp aja wifi juga aman aneh bgt dah
apk ini bagus bgtt dan apa kalian tau yg bikin aku makin sukaa yups bisa main game dress up coyy caranya gimana oke aku kasih tauu jadi kalian tinggal cari aja picrew di pin ini trus pilih dan klik kunjungi situs disini nunggu² aja dann walah kalian bisa main gamee
aplikasi ini bagus tapi setiap kali sy mencari gambar pencarian tabah banyak pas saya ketik lagi tetap di suruh cari
udh bgus cuman knp stiap mw searching kg mw muncul gambarnya melainkan malah balik ke halaman utama bug nya benerin woi
tidak bisa masuk aplikasi pinterestpadahal sudah login tanggal lahir yang benar tapi tidak mau masuk☹️☹️
tibatiba bug di pencarian setiap mengetik foto yang mau dicari nggak ada
